요양기관명,종별코드,종별명,시도코드,시도명,시군구코드,시군구명,읍면동,우편번호,주소,전화번호,경도,위도,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수
하얀나라피부과의원,31,의원,110000,서울,110007,동대문구,답십리동,2538,"서울특별시 동대문구 전농로 102, 201호 (답십리동)",02-2244-7582,127.0578512,37.5739634,20091009,1,0,0,0,1,0,0,0,0,0,0,0,0,0
조근경이비인후과의원,31,의원,110000,서울,110007,동대문구,답십리동,2538,"서울특별시 동대문구 전농로 110, (답십리동)",02-2217-3134,127.0580135,37.5747254,20090702,1,0,0,0,1,0,0,0,0,0,0,0,0,0
연세누리소아청소년과의원,31,의원,110000,서울,110007,동대문구,답십리동,2536,"서울특별시 동대문구 전농로10길 20, (답십리동, 청솔우성아파트 상가1동 210,211호 )",02-2245-2635,127.0595904,37.5748316,20080222,1,0,0,0,1,0,0,0,0,0,0,0,0,0
김지훈치과의원,51,치과의원,110000,서울,110007,동대문구,답십리동,2536,"서울특별시 동대문구 전농로10길 20, 207호 (답십리동, 청솔우성아파트상가)",02-2243-2275,127.0595904,37.5748316,20000418,1,0,0,0,0,1,0,0,0,0,0,0,0,0
성가의원,31,의원,110000,서울,110007,동대문구,답십리동,2613,"서울특별시 동대문구 답십리로56길 21, (답십리동)",02-2212-7955,127.0598719,37.5696142,20030503,1,0,0,0,1,0,0,0,0,0,0,0,0,0
한사랑의원,31,의원,110000,서울,110007,동대문구,답십리동,2617,"서울특별시 동대문구 한천로 55, 2, 3 층 (답십리동)",02-2212-8875,127.0618992,37.5669118,20041005,1,1,0,0,0,0,0,0,0,0,0,0,0,0
연세백석치과의원,51,치과의원,110000,서울,110007,동대문구,답십리동,2611,"서울특별시 동대문구 한천로 85, 2층 (답십리동)",02-2212-9336,127.0637068,37.5692502,19860524,1,0,0,0,0,1,0,0,0,0,0,0,0,0
권용만내과의원,31,의원,110000,서울,110007,동대문구,답십리동,2610,"서울특별시 동대문구 한천로 89, (답십리동)",02-2215-9396,127.0640022,37.569584,19920423,1,0,0,0,1,0,0,0,0,0,0,0,0,0
미소치과의원,51,치과의원,110000,서울,110007,동대문구,답십리동,2610,"서울특별시 동대문구 한천로 89, 2층 (답십리동)",02-6403-2080,127.0640022,37.569584,20100531,1,0,0,0,0,1,0,0,0,0,0,0,0,0
조성종외과의원,31,의원,110000,서울,110007,동대문구,답십리동,2610,"서울특별시 동대문구 한천로 101, 2층 (답십리동)",02-2246-0075,127.0646414,37.5704874,19850319,1,0,0,0,1,0,0,0,0,0,0,0,0,0
시카고치과병원,41,치과병원,110000,서울,110007,동대문구,신설동,2586,"서울특별시 동대문구 천호대로 2, (신설동)",02-2232-7875,127.0236072,37.5750426,20031222,1,0,0,0,0,1,0,0,0,0,0,0,0,0
더시카고어린세상치과의원,51,치과의원,110000,서울,110007,동대문구,신설동,2586,"서울특별시 동대문구 천호대로 2, (신설동)",02-2233-0075,127.0236072,37.5750426,20050415,1,0,0,0,0,1,0,0,0,0,0,0,0,0
시카고초콜렛치과의원,51,치과의원,110000,서울,110007,동대문구,신설동,2586,"서울특별시 동대문구 천호대로 2, 3층 (신설동)",02-2237-2840,127.0236072,37.5750426,20050509,1,0,0,0,0,1,0,0,0,0,0,0,0,0
류훈치과의원,51,치과의원,110000,서울,110007,동대문구,신설동,2582,"서울특별시 동대문구 왕산로 4, (신설동)",02-925-2601,127.0240884,37.5756034,19870529,2,0,0,0,0,2,0,0,0,0,0,0,0,0
김한욱치과의원,51,치과의원,110000,서울,110007,동대문구,신설동,2582,"서울특별시 동대문구 천호대로 13, 2층 (신설동)",02-926-9215,127.0251089,37.5749715,20010411,1,0,0,0,0,1,0,0,0,0,0,0,0,0
연세이명수치과의원,51,치과의원,110000,서울,110007,동대문구,용두동,2578,"서울특별시 동대문구 안암로 20, 2층 (용두동)",02-928-7277,127.0249929,37.5793331,20100901,1,0,0,0,0,1,0,0,0,0,0,0,0,0
선산한의원,93,한의원,110000,서울,110007,동대문구,용두동,2583,"서울특별시 동대문구 무학로 133-1, (용두동)",02-926-7588,127.0301454,37.5761627,19760508,1,0,0,0,0,0,0,0,0,1,0,0,0,0
소헌한의원,93,한의원,110000,서울,110007,동대문구,용두동,2583,"서울특별시 동대문구 무학로 121, (용두동)",02-923-2903,127.0303912,37.5750726,19801216,1,0,0,0,0,0,0,0,0,1,0,0,0,0
지영욱치과의원,51,치과의원,110000,서울,110007,동대문구,용두동,2584,"서울특별시 동대문구 왕산로 74-1, (용두동)",02-926-2875,127.0316227,37.5777831,19980506,1,0,0,0,0,1,0,0,0,0,0,0,0,0
유치과의원,51,치과의원,110000,서울,110007,동대문구,용두동,2588,"서울특별시 동대문구 무학로26길 16, 상가동 2층 (용두동, 신동아아파트)",02-921-2877,127.0317125,37.5732833,19930115,1,0,0,0,0,1,0,0,0,0,0,0,0,0
조양산부인과의원,31,의원,110000,서울,110007,동대문구,용두동,2585,"서울특별시 동대문구 천호대로25길 81, 2층 (용두동, 랜드마크타워)",02-924-1008,127.0339637,37.5778179,20030228,1,0,0,0,1,0,0,0,0,0,0,0,0,0
만보당한의원,93,한의원,110000,서울,110007,동대문구,용두동,2566,"서울특별시 동대문구 천호대로27길 10, (용두동)",02-963-3777,127.0375171,37.5746347,20050309,1,0,0,0,0,0,0,0,0,1,0,0,0,0
나은여성의원,31,의원,110000,서울,110007,동대문구,용두동,2566,"서울특별시 동대문구 고산자로 399, 302호 (용두동)",02-957-5541,127.037781,37.5752833,20100302,1,0,0,0,1,0,0,0,0,0,0,0,0,0
마음과마음정신건강의학과의원,31,의원,110000,서울,110007,동대문구,용두동,2566,"서울특별시 동대문구 고산자로 399, 304호, 305호 (용두동)",02-6959-0456,127.037781,37.5752833,20140605,2,0,0,0,2,0,0,0,0,0,0,0,0,0
속편한내과의원,31,의원,110000,서울,110007,동대문구,용두동,2566,"서울특별시 동대문구 고산자로 399, 1, 4, 5층 (용두동)",02-968-1088,127.037781,37.5752833,20010817,11,1,0,0,10,0,0,0,0,0,0,0,0,0
E&I치과의원,51,치과의원,110000,서울,110007,동대문구,용두동,2566,"서울특별시 동대문구 고산자로 399, 4층 (용두동)",02-966-2875,127.037781,37.5752833,20060208,1,0,0,0,0,1,0,0,0,0,0,0,0,0
이가편한치과의원,51,치과의원,110000,서울,110007,동대문구,용두동,2565,"서울특별시 동대문구 고산자로 406, 305호 (용두동)",02-966-4335,127.0385901,37.5758074,19960412,1,0,0,0,0,1,0,0,0,0,0,0,0,0
선정형외과의원,31,의원,110000,서울,110007,동대문구,용두동,2560,"서울특별시 동대문구 고산자로 410, 2,3층 (용두동)",02-964-5782,127.038776,37.5762737,20070105,3,0,0,0,3,0,0,0,0,0,0,0,0,0
동대문구보건소,71,보건소,110000,서울,110007,동대문구,용두동,2565,"서울특별시 동대문구 천호대로 145, (용두동)",02-2127-5366,127.03965,37.574524,19811109,9,3,0,0,4,1,0,0,0,0,0,0,1,0
더원외과의원,31,의원,110000,서울,110007,동대문구,용두동,2560,"서울특별시 동대문구 왕산로32길 7, 5층 (용두동, BYC 청량리 오피스텔)",02-967-7575,127.0418316,37.5787365,20151229,1,0,0,0,1,0,0,0,0,0,0,0,0,0
열린비뇨기과의원,31,의원,110000,서울,110007,동대문구,용두동,2560,"서울특별시 동대문구 왕산로32길 7, 4층 (용두동)",02-967-8222,127.0418316,37.5787365,20150309,1,0,0,0,1,0,0,0,0,0,0,0,0,0
블리비의원,31,의원,110000,서울,110007,동대문구,용두동,2559,"서울특별시 동대문구 왕산로 190, 청량리렉스프라임 2층 (전농동)",1833-2789,127.0444471,37.5795152,20230829,4,2,0,0,2,0,0,0,0,0,0,0,0,0
명치과의원,51,치과의원,110000,서울,110007,동대문구,용두동,2490,"서울특별시 동대문구 왕산로 225, 203-3호 (청량리동)",02-967-3364,127.0472283,37.582134,19850503,1,0,0,0,0,1,0,0,0,0,0,0,0,0
심온치과의원,51,치과의원,110000,서울,110007,동대문구,이문동,2442,"서울특별시 동대문구 이문로12길 3-9, 3층 (이문동)",02-2654-7528,127.0589029,37.5939049,20040625,1,0,0,0,0,1,0,0,0,0,0,0,0,0
밝은성모안과의원,31,의원,110000,서울,110007,동대문구,이문동,2403,"서울특별시 동대문구 이문로 125, 3층 (이문동)",02-965-1515,127.0609122,37.5978978,20040309,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NYU이문치과의원,51,치과의원,110000,서울,110007,동대문구,이문동,2403,"서울특별시 동대문구 이문로 125, 2층 (이문동)",02-968-3208,127.0609122,37.5978978,19930202,1,0,0,0,0,1,0,0,0,0,0,0,0,0
에이블치과의원,51,치과의원,110000,서울,110007,동대문구,이문동,2419,"서울특별시 동대문구 휘경로 5-1, 3층 (이문동)",02-2234-2222,127.060945,37.5963772,20150724,1,0,0,0,0,1,0,0,0,0,0,0,0,0
유진여성의원,31,의원,110000,서울,110007,동대문구,이문동,2403,"서울특별시 동대문구 이문로 131, 2층 (이문동)",02-966-4263,127.0611928,37.5984184,19970108,1,0,0,0,1,0,0,0,0,0,0,0,0,0
신재호내과의원,31,의원,110000,서울,110007,동대문구,이문동,2403,"서울특별시 동대문구 이문로 133-1, (이문동)",02-968-6906,127.0612932,37.5986421,19950425,1,0,0,0,1,0,0,0,0,0,0,0,0,0
서울프라임치과의원,51,치과의원,110000,서울,110007,동대문구,이문동,2441,"서울특별시 동대문구 휘경로 12-1, 4층 (이문동)",02-960-2857,127.0614142,37.5957344,20051220,1,0,0,0,0,1,0,0,0,0,0,0,0,0
정이비인후과의원,31,의원,110000,서울,110007,동대문구,이문동,2419,"서울특별시 동대문구 휘경로 15, 4층 (이문동)",02-3295-4031,127.0619761,37.5959308,20000615,1,0,0,0,1,0,0,0,0,0,0,0,0,0
라임소아청소년과의원,31,의원,110000,서울,110007,동대문구,이문동,2418,"서울특별시 동대문구 이문로 136, F1-7, F1-8호 (이문동, 웰츠타워)",02-6338-8275,127.0620109,37.598389,20120912,1,0,0,0,1,0,0,0,0,0,0,0,0,0
허내과의원,31,의원,110000,서울,110007,동대문구,이문동,2418,"서울특별시 동대문구 이문로 136, 2층 F11호, F12호 (이문동, 이문동웰츠타워)",02-959-0011,127.0620109,37.598389,20131217,1,0,0,0,1,0,0,0,0,0,0,0,0,0
고치과의원,51,치과의원,110000,서울,110007,동대문구,이문동,2441,"서울특별시 동대문구 휘경로 22, (이문동)",02-965-1887,127.0623127,37.5953613,19940601,1,0,0,0,0,1,0,0,0,0,0,0,0,0
미소진의원,31,의원,110000,서울,110007,동대문구,이문동,2420,"서울특별시 동대문구 휘경로3길 4, (이문동)",02-963-0901,127.0625005,37.5958026,20050613,1,1,0,0,0,0,0,0,0,0,0,0,0,0
이문연합의원,31,의원,110000,서울,110007,동대문구,이문동,2420,"서울특별시 동대문구 휘경로3길 4, 2층 (이문동)",02-968-8575,127.0625005,37.5958026,20040910,2,0,0,0,2,0,0,0,0,0,0,0,0,0
삼성서울가정의원,31,의원,110000,서울,110007,동대문구,이문동,2407,"서울특별시 동대문구 이문로54길 46, 2층 (이문동)",02-962-7575,127.0644495,37.6054524,20040428,1,0,0,0,1,0,0,0,0,0,0,0,0,0
동의당한의원,93,한의원,110000,서울,110007,동대문구,이문동,2427,"서울특별시 동대문구 외대역동로 87, (이문동)",02-968-2089,127.0652583,37.596053,20001101,1,0,0,0,0,0,0,0,0,1,0,0,0,0
새하얀서울치과의원,51,치과의원,110000,서울,110007,동대문구,이문동,2409,"서울특별시 동대문구 신이문로 37, (이문동)",02-3295-0753,127.0662561,37.6031916,20011214,1,0,0,0,0,1,0,0,0,0,0,0,0,0
예일박의원,31,의원,110000,서울,110007,동대문구,이문동,2410,"서울특별시 동대문구 신이문로 40, 2층 (이문동)",02-3295-0119,127.066516,37.6028558,20140925,1,0,0,0,1,0,0,0,0,0,0,0,0,0
반석치과의원,51,치과의원,110000,서울,110007,동대문구,이문동,2423,"서울특별시 동대문구 한천로58길 75-13, 303호 (이문동)",02-963-7528,127.0694316,37.6003362,20040703,2,0,0,0,0,2,0,0,0,0,0,0,0,0
영동병원,21,병원,110000,서울,110007,동대문구,장안동,2633,"서울특별시 동대문구 한천로 4, (장안동,외1필지(413-8))",02-469-0019,127.0585634,37.5632524,20090212,5,0,0,0,5,0,0,0,0,0,0,0,0,0
영동수치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2633,"서울특별시 동대문구 한천로 4, 3층 (장안동)",02-2215-2835,127.0585634,37.5632524,20150108,1,0,0,0,0,1,0,0,0,0,0,0,0,0
유디군자치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2633,"서울특별시 동대문구 천호대로 405, 동보빌딩 5층 (장안동)",02-2247-0002,127.0641904,37.5620161,20070626,1,0,0,0,0,1,0,0,0,0,0,0,0,0
지혜병원,21,병원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 421, (장안동)",02-499-9955,127.0659434,37.5616321,20170426,6,0,0,0,6,0,0,0,0,0,0,0,0,0
장안뉴욕치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2629,"서울특별시 동대문구 장한로 29, 3층 (장안동)",02-457-2275,127.0660817,37.5641915,20060105,1,0,0,0,0,1,0,0,0,0,0,0,0,0
조이비인후과의원,31,의원,110000,서울,110007,동대문구,장안동,2644,"서울특별시 동대문구 장한로 22, 2층 (장안동)",02-2245-1476,127.0661486,37.5632206,19880801,1,0,0,0,1,0,0,0,0,0,0,0,0,0
명가한의원,93,한의원,110000,서울,110007,동대문구,장안동,2626,"서울특별시 동대문구 답십리로66길 88, 태광주택 2층 201호 (장안동)",02-2235-1075,127.0663178,37.5690445,20190415,1,0,0,0,0,0,0,0,0,1,0,0,0,0
굿모닝박내과의원,31,의원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 425, 4층 (장안동)",02-2245-0310,127.0664687,37.5618156,20101215,1,0,0,0,1,0,0,0,0,0,0,0,0,0
우태형비뇨기과의원,31,의원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 425, 5층 (장안동)",02-2243-5533,127.0664687,37.5618156,19861101,1,0,0,0,1,0,0,0,0,0,0,0,0,0
연치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 425, (장안동)",02-2244-4992,127.0664687,37.5618156,19940514,1,0,0,0,0,1,0,0,0,0,0,0,0,0
도도성형외과의원,31,의원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 425, 3층 (장안동)",02-2213-3377,127.0664831,37.5618203,20110502,1,0,0,0,1,0,0,0,0,0,0,0,0,0
동산내과의원,31,의원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 427-4, (장안동)",02-2245-6078,127.0667795,37.5618445,19831005,1,0,0,0,1,0,0,0,0,0,0,0,0,0
장한비뇨기과의원,31,의원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 427-4, (장안동)",02-2247-2877,127.0667795,37.5618445,19840409,1,0,0,0,1,0,0,0,0,0,0,0,0,0
참조은송치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2645,"서울특별시 동대문구 천호대로 429, 5층 (장안동)",02-2248-2137,127.0667872,37.5615348,19970821,1,0,0,0,0,1,0,0,0,0,0,0,0,0
이영규치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2629,"서울특별시 동대문구 장한로 53, 2층 (장안동)",02-2217-4695,127.0673,37.5659,19960916,1,0,0,0,0,1,0,0,0,0,0,0,0,0
조영준치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2534,"서울특별시 동대문구 한천로 189, 2층 (장안동)",02-2243-3386,127.0678798,37.5779744,19900508,1,0,0,0,0,1,0,0,0,0,0,0,0,0
임치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2623,"서울특별시 동대문구 답십리로 250, (장안동)",02-2242-0028,127.0678852,37.5724202,19890925,1,0,0,0,0,1,0,0,0,0,0,0,0,0
조은내과의원,31,의원,110000,서울,110007,동대문구,장안동,2509,"서울특별시 동대문구 사가정로 207, 204, 205호 (장안동)",02-2245-2227,127.0680261,37.5789065,20070305,1,0,0,0,1,0,0,0,0,0,0,0,0,0
이태원내과의원,31,의원,110000,서울,110007,동대문구,장안동,2525,"서울특별시 동대문구 한천로 196, 2층 (장안동)",02-2248-8006,127.0684839,37.5782392,19991122,1,0,0,0,1,0,0,0,0,0,0,0,0,0
소망이비인후과의원,31,의원,110000,서울,110007,동대문구,장안동,2525,"서울특별시 동대문구 사가정로 214, (장안동)",02-2216-5052,127.0687574,37.578492,20000829,1,0,0,0,1,0,0,0,0,0,0,0,0,0
성완산부인과의원,31,의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 장한로 119, 308호 (장안동)",02-2212-7849,127.0705625,37.5713,19830914,1,0,0,0,1,0,0,0,0,0,0,0,0,0
허성욱내과의원,31,의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 장한로 119, 301호 (장안동)",02-2249-5525,127.0705625,37.5713,19860122,1,0,0,0,1,0,0,0,0,0,0,0,0,0
아인스치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 장한로 119, 3층 (장안동)",02-2249-2882,127.0705625,37.5713,20020923,2,0,0,0,0,1,0,0,1,0,0,0,0,0
아름나무한의원,93,한의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 장한로 119, 3층 (장안동)",02-2212-2175,127.0705625,37.5713,20021125,1,0,0,0,0,0,0,0,0,1,0,0,0,0
백서영비뇨기과의원,31,의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 답십리로 276, (장안동)",02-2243-3063,127.0707971,37.5721744,19880511,1,0,0,0,1,0,0,0,0,0,0,0,0,0
백년치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 장한로 129, 3층 (장안동)",02-3394-7828,127.0709407,37.5719997,20151027,1,0,0,0,0,1,0,0,0,0,0,0,0,0
발효명가서초한의원,93,한의원,110000,서울,110007,동대문구,장안동,2514,"서울특별시 동대문구 사가정로25길 50, 3층 (장안동)",02-2212-2776,127.0710441,37.5809818,20110819,1,0,0,0,0,0,0,0,0,1,0,0,0,0
성소아청소년과의원,31,의원,110000,서울,110007,동대문구,장안동,2514,"서울특별시 동대문구 사가정로25가길 3, 2층 (장안동)",02-2247-7559,127.0711091,37.5812438,20100825,1,0,0,0,1,0,0,0,0,0,0,0,0,0
봄날애의원,31,의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 장한로25길 2, 7층 (장안동)",02-2216-8275,127.0711172,37.5718746,20150907,1,0,0,0,1,0,0,0,0,0,0,0,0,0
속튼튼내과의원,31,의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 장한로25길 2, 4층 (장안동)",02-3394-8175,127.0711172,37.5718746,20121106,1,0,0,0,1,0,0,0,0,0,0,0,0,0
서울키즈파파치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2624,"서울특별시 동대문구 장한로25길 2, 5층 (장안동)",02-2244-2808,127.0711172,37.5718746,20110922,1,0,0,0,0,1,0,0,0,0,0,0,0,0
이성배내과의원,31,의원,110000,서울,110007,동대문구,장안동,2514,"서울특별시 동대문구 사가정로25길 66, 2층 (장안동)",02-2242-8275,127.071225,37.5816759,20011012,1,0,0,0,1,0,0,0,0,0,0,0,0,0
새서울안과의원,31,의원,110000,서울,110007,동대문구,장안동,2523,"서울특별시 동대문구 장한로 144, 3층 (장안동)",02-2247-7501,127.0721379,37.5731447,20040227,1,0,0,0,1,0,0,0,0,0,0,0,0,0
새서울외과의원,31,의원,110000,서울,110007,동대문구,장안동,2523,"서울특별시 동대문구 장한로 144, (장안동)",02-2242-3631,127.0721379,37.5731447,19891020,2,0,0,0,2,0,0,0,0,0,0,0,0,0
미서울치과의원,51,치과의원,110000,서울,110007,동대문구,장안동,2523,"서울특별시 동대문구 장한로 144, 2층 (장안동)",02-2244-2894,127.0721379,37.5731447,20040907,1,0,0,0,0,1,0,0,0,0,0,0,0,0
코코메디의원,31,의원,110000,서울,110007,동대문구,장안동,2523,"서울특별시 동대문구 장한로 166, 2층 (장안동)",02-499-7585,127.0722663,37.5751406,20080811,1,0,0,0,1,0,0,0,0,0,0,0,0,0
